NGA,PolityID,PolityName,Year,Note,polity-territories,polity-populations,population-of-the-largest-settlements,settlement-hierarchies,administrative-levels,religious-levels,military-levels,professional-military-officers,professional-soldiers,professional-priesthoods,full-time-bureaucrats,examination-systems,merit-promotions,specialized-government-buildings,formal-legal-codes,judges,courts,professional-lawyers,irrigation-systems,drinking-water-supplies,markets,food-storage-sites,roads,bridges,canals,ports,mines-or-quarries,mnemonic-devices,nonwritten-records,written-records,scripts,non-phonetic-writings,phonetic-alphabetic-writings,lists-tables-and-classifications,calendars,sacred-texts,religious-literatures,practical-literatures,histories,philosophies,scientific-literatures,fictions,articles,tokens,precious-metals,foreign-coins,indigenous-coins,paper-currencies,couriers,postal-stations,general-postal-services
,412,in_sharqi_dyn,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,301,uz_shaybanid_k,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orkhon Valley,439,mn_shiwei,600,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,0.0,,,
Orkhon Valley,439,mn_shiwei,700,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,0.0,,,
Orkhon Valley,439,mn_shiwei,800,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,0.0,,,
Orkhon Valley,439,mn_shiwei,900,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,0.0,,,
Orkhon Valley,439,mn_shiwei,1000,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,0.0,,,
,643,et_showa_sultanate,1200,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,
Lowland Andes,196,ec_shuar_1,1600,,16.0,300.0,300.0,1.0,1.7470175632395013,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowland Andes,196,ec_shuar_1,1700,,16.0,300.0,300.0,1.0,1.1429568413576132,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowland Andes,196,ec_shuar_1,1800,,16.0,300.0,300.0,1.0,1.4852261284050297,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowland Andes,197,ec_shuar_2,1900,,,,300.0,1.0,1.9977839673025648,1.0073124799469957,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0
,300,ru_sibir_khanate,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kachi Plain,133,pk_sind_abbasid_fatimid,900,,140914.0,1000000.0,,3.0,3.0,2.0,3.0,0.0,1.0,1.0,,0.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,
Kachi Plain,133,pk_sind_abbasid_fatimid,1000,,140914.0,1000000.0,,3.0,3.0,2.0,3.0,0.0,1.0,1.0,,0.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,
Kachi Plain,133,pk_sind_abbasid_fatimid,1100,,140914.0,1000000.0,,3.0,3.0,2.0,3.0,0.0,1.0,1.0,,0.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,
Kachi Plain,136,pk_samma_dyn,1400,,140914.0,1000000.0,,3.0,3.0,2.0,3.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,
Kachi Plain,136,pk_samma_dyn,1500,,140914.0,1000000.0,,3.0,3.0,2.0,3.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,
Sogdiana,468,uz_sogdiana_city_states,700,,19543.512794958086,17697.638645991618,33956.66388818758,3.7207746741376986,3.285656593973573,1.865123373643475,3.696187340207232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,
,666,ni_sokoto_cal,1900,,648000.0,10000000.0,116616.38527671035,5.0,8.796973346196578,4.0,4.0,0.0,0.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,0.0,,,,,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,,
,399,in_solanki_dyn,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,in_solanki_dyn,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,in_solanki_dyn,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,237,ml_songhai_1,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger Inland Delta,242,ml_songhai_2,1500,,608251.1091275201,4852926.16729816,60000.0,4.0,,3.0,5.481211909726889,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-9000,,,,,1.5011453211005779,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8900,,,,,1.7635680521801937,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8800,,,,,1.6565194076025407,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8700,,,,,1.2029535132896259,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8600,,,,,1.2454609419541662,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8500,,,,,1.238840822180029,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8400,,,,,1.8051245949410322,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8300,,,,,1.6773050215900063,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8200,,,,,1.259669562410247,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8100,,,,,1.4069357809577272,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-8000,,,,,1.4528644207881825,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7900,,,,,1.5721298931135947,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7800,,,,,1.9444083133947263,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7700,,,,,1.8363808993533344,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7600,,,,,1.9495609166325616,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7500,,,,,1.4995737713273116,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7400,,,,,1.670308904451026,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7300,,,,,1.163847240450793,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7200,,,,,1.9398466860047017,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7100,,,,,1.209385181844274,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-7000,,,,,1.7560051468537259,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6900,,,,,1.067842180646926,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6800,,,,,1.4142587191514888,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6700,,,,,1.2507816256454183,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6600,,,,,1.3630633898937687,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6500,,,,,1.8266803726441938,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6400,,,,,1.1174540877296804,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6300,,,,,1.5927166129562655,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6200,,,,,1.5410907354398624,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6100,,,,,1.8583186003765508,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-6000,,,,,1.7832020590211497,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-5900,,,,,1.2187285909663241,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-5800,,,,,1.2486773853610638,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-5700,,,,,1.59523663965489,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Mesopotamia,472,iq_so_mesopotamia_nl,-5600,,,,,1.650131158250928,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,cn_southern_qi_dyn,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,426,cn_southern_song_dyn,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuzco,84,es_spanish_emp_1,1600,,7100000.0,29000000.0,224000.0,7.0,6.0,10.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Cuzco,84,es_spanish_emp_1,1700,,7100000.0,29000000.0,224000.0,7.0,6.0,10.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0
,570,es_spanish_emp_2,1800,,13700000.0,10318000.0,100000.0,5.0,6.592591325610822,9.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,0.0,1.0,1.0,1.0
,718,es_spanish_emp_3,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,id_srivijaya_emp,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,id_srivijaya_emp,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,id_srivijaya_emp,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,id_srivijaya_emp,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,330,pl_teutonic_order,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,330,pl_teutonic_order,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Yellow River Valley,260,cn_sui_dyn,600,,3048072.8287793593,46000000.0,500000.0,3.0795060285660676,5.0,3.0,6.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,0.0,1.0,,1.0
,380,th_sukhotai,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,380,th_sukhotai,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,642,so_geledi_sultanate,1800,,,,6377.800567030604,4.0,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
,642,so_geledi_sultanate,1900,,,,6352.869057702599,4.0,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
Susiana,492,ir_susa_1,-4300,,1.0,10117.861097170273,478.9797535252927,2.977407356026213,1.6060503690271775,1.9009562648325091,1.486655657451648,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,,,
Susiana,492,ir_susa_1,-4200,,1.0,10805.011413804583,1277.0133320052719,2.4160103247120146,1.2831339376708355,1.3179709240308877,1.6718043263128954,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,,,
Susiana,492,ir_susa_1,-4100,,1.0,9627.310355185544,714.512553685931,2.0528447435499384,1.6988366212206165,1.0632785527537094,1.755185951798874,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,,,
Susiana,492,ir_susa_1,-4000,,1.0,8277.606704609656,549.4253114230418,2.8427445454264744,1.6323560465392084,1.9505130037927012,1.613797811885302,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,,,
Susiana,492,ir_susa_1,-3900,,1.0,1148.9930911418367,1308.704999061835,2.3864782369093946,1.5166233856638514,1.756538891667434,1.6848036854335602,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,,,
Susiana,492,ir_susa_1,-3800,,1.0,1132.1784953571312,1314.1611041068245,2.7014040034466933,1.4650585037954447,1.219797178534518,1.5069687505204858,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,,,,,,
Susiana,493,ir_susa_2,-3800,,,15049.667718730678,704.7644796027533,3.0,3.0,2.8250648337087574,2.637209065922226,,0.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0
Susiana,493,ir_susa_2,-3700,,,17921.751510171693,294.6628855990658,3.0,3.0,2.1647438450144705,2.1683962388600637,,0.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0
Susiana,493,ir_susa_2,-3600,,,11222.107021110738,2167.707178696068,3.0,3.0,2.979975502648515,2.9064036255053183,,0.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0
Susiana,493,ir_susa_2,-3500,,,21127.99443459518,4705.856093163486,4.0,3.512936110339337,2.0773808147361374,2.1291745149497716,,0.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0
Susiana,493,ir_susa_2,-3400,,,21158.343460847987,4108.776887414688,4.0,4.0,2.488405750115032,2.8826754047890706,,1.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0
Susiana,493,ir_susa_2,-3300,,,23911.23077601419,4513.4434161188365,4.0,4.0,2.4113493540056536,2.0700335387859443,,0.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0
Susiana,493,ir_susa_2,-3200,,,6900.0,4753.269342704036,4.0,4.0,2.6026769014678957,2.586260713174703,,0.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0
Susiana,493,ir_susa_2,-3100,,,6900.0,1974.1359838549024,4.0,4.0,2.498634762905518,2.5706841992727685,,0.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0
Susiana,494,ir_susa_3,-3100,,,,4914.833289200949,2.3415323126396816,4.0,2.8786027951894386,2.521688173294871,,1.0,,1.0,,,1.0,,0.0,0.0,0.0,1.0,,,,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,
Susiana,494,ir_susa_3,-3000,,,,6842.953819757521,2.4148334957222626,4.0,2.930838189274869,2.054319146762724,,1.0,,1.0,,,1.0,,0.0,0.0,0.0,1.0,,,,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,
Susiana,494,ir_susa_3,-2900,,,,8629.870556878004,2.2757042469873507,4.0,2.487768369213253,2.2217425607995827,,0.0,,1.0,,,1.0,,0.0,0.0,0.0,1.0,,,,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,
Susiana,494,ir_susa_3,-2800,,,,4241.316963357074,2.904101572400499,4.0,2.8474073132280573,2.5119394039242313,,0.0,,1.0,,,1.0,,0.0,0.0,0.0,1.0,,,,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,
Susiana,494,ir_susa_3,-2700,,,,3466.7268014248693,2.55937449978962,4.0,2.463153885656098,2.682743017374185,,0.0,,1.0,,,1.0,,0.0,0.0,0.0,1.0,,,,1.0,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,
Susiana,490,ir_susiana_ubaid_1,-5100,,,,2560.2893437823623,2.0,1.293774954449162,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,
Susiana,490,ir_susiana_ubaid_1,-5000,,,,2095.324444921689,2.0,1.5098441532466005,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,
Susiana,490,ir_susiana_ubaid_1,-4900,,,,2194.8432326892907,2.0,1.4119631153495347,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,
Susiana,490,ir_susiana_ubaid_1,-4800,,,,1882.3329348261045,2.0,1.116937853104445,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,
Susiana,490,ir_susiana_ubaid_1,-4700,,,,2636.2614171253676,2.0,1.6316693838343665,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,
Susiana,491,ir_susiana_ubaid_2,-4700,,,,2141.8813463490787,2.0,,,1.1213701153342595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,
Susiana,491,ir_susiana_ubaid_2,-4600,,,,2854.4060436569434,2.0,,,1.6132870669619592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,
