"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","Credit","uniq"
"-999","ni_bornu_emp",1600,55,-999,5.89042101880091,-999,7,4.5,3.5,5,-999,1,-999,1,-999,-999,-999,1,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,1,1,-999,1,1,1,1,1,1,1,-999,1,-999,-999,1,-999,1,1,0,1,"n"
"-999","ni_bornu_emp",1700,55,-999,5.89042101880091,-999,7,4.5,3.5,5,-999,1,-999,1,-999,-999,-999,1,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,1,1,-999,1,1,1,1,1,1,1,-999,1,-999,-999,1,-999,1,1,0,1,"n"
"-999","ni_bornu_emp",1800,55,-999,5.89042101880091,-999,7,4.5,3.5,5,-999,1,-999,1,-999,-999,-999,1,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,1,1,-999,1,1,1,1,1,1,1,-999,1,-999,-999,1,-999,1,1,0,1,"n"
"-999","uz_kangju",-100,49,5.77815125038364,5.54406804435028,-999,4,-999,-999,4,-999,1,1,1,-999,-999,1,0,-999,0,0,1,-999,1,1,-999,-999,-999,0,1,1,0,0,-999,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,0,-999,"y"
"-999","uz_kangju",0,49,5.77815125038364,5.54406804435028,-999,4,-999,-999,4,-999,1,1,1,-999,-999,1,0,-999,0,0,1,-999,1,1,-999,-999,-999,0,1,1,0,0,-999,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,0,-999,"n"
"-999","uz_kangju",100,49,5.77815125038364,5.54406804435028,-999,4,-999,-999,4,-999,1,1,1,-999,-999,1,0,-999,0,0,1,-999,1,1,-999,-999,-999,0,1,1,0,0,-999,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,0,-999,"n"
"-999","uz_kangju",200,49,5.77815125038364,5.54406804435028,-999,4,-999,-999,4,-999,1,1,1,-999,-999,1,0,-999,0,0,1,-999,1,1,-999,-999,-999,0,1,1,0,0,-999,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,0,-999,"n"
"-999","uz_kangju",300,49,5.77815125038364,5.54406804435028,-999,4,-999,-999,4,-999,1,1,1,-999,-999,1,0,-999,0,0,1,-999,1,1,-999,-999,-999,0,1,1,0,0,-999,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,0,-999,"n"
"Middle Ganga","in_kannauj_varman_dyn",700,40,-999,-999,5.07918124604763,5.5,5.5,-999,-999,1,-999,1,1,-999,-999,1,-999,-999,1,0,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,1,1,1,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,"y"
"Kansai","jp_kofun",300,60,5.24303804868629,5.09691001300806,-999,4,3,1,3,1,1,1,-999,-999,-999,-999,-999,-999,-999,0,1,-999,-999,1,1,-999,-999,0,1,-999,-999,-999,-999,-999,0,1,1,0,0,0,0,0,0,0,0,-999,1,1,-999,-999,1,0,0,-999,"y"
"Kansai","jp_kofun",400,60,5.24303804868629,5.09691001300806,-999,4,3.5,1,3,1,1,1,-999,-999,-999,-999,-999,-999,-999,0,1,-999,-999,1,1,-999,-999,0,1,-999,-999,-999,-999,-999,1,1,1,0,0,0,0,0,0,1,1,-999,1,1,-999,-999,1,0,0,-999,"y"
"Kansai","jp_kofun",500,60,5.47712125471966,5.09691001300806,-999,4,3.5,1,3,1,1,1,-999,-999,-999,-999,-999,-999,-999,0,1,-999,-999,1,1,-999,-999,1,1,-999,-999,-999,-999,-999,1,1,1,0,1,1,0,0,1,1,1,-999,1,1,-999,-999,1,0,0,-999,"y"
"Kansai","jp_yayoi",-300,75,3.35218251811136,-999,3.17609125905568,1.5,2.5,1,2,0.5,0.5,-999,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,0,0,1,-999,0,0,-999,-999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,1,0,0,-999,"y"
"Kansai","jp_yayoi",-200,75,3.35218251811136,-999,3.17609125905568,1.5,2.5,1,2,0.5,0.5,-999,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,0,0,1,-999,0,0,-999,-999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,1,0,0,-999,"n"
"Kansai","jp_yayoi",-100,75,3.35218251811136,-999,3.17609125905568,1.5,2.5,1,2,0.5,0.5,-999,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,0,0,1,-999,0,0,-999,-999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,1,0,0,-999,"n"
"Kansai","jp_yayoi",0,75,3.35218251811136,-999,3.17609125905568,1.5,2.5,1,2,0.5,0.5,-999,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,0,0,1,-999,0,0,-999,-999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,1,0,0,-999,"n"
"Kansai","jp_yayoi",100,75,3.35218251811136,-999,3.17609125905568,1.5,2.5,1,2,0.5,0.5,-999,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,0,0,1,-999,0,0,-999,-999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,1,0,0,-999,"n"
"Kansai","jp_yayoi",200,75,3.35218251811136,-999,3.17609125905568,1.5,2.5,1,2,0.5,0.5,-999,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,0,0,1,-999,0,0,-999,-999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,1,0,0,-999,"n"
"-999","tm_kara_khitai_khanate",1200,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"Sogdiana","kg_kara_khanid_dyn",1000,85,6.39794000867204,6.30102999566398,5.30102999566398,6,6,3,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-999,1,1,-999,0,-999,-999,1,0,-999,-999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-999,1,1,1,0,-999,"y"
"Sogdiana","kg_kara_khanid_dyn",1100,85,6.39794000867204,6.30102999566398,5.30102999566398,6,6,3,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-999,1,1,-999,0,-999,-999,1,0,-999,-999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-999,1,1,1,0,-999,"n"
"Sogdiana","kg_kara_khanid_dyn",1200,85,6.35218251811136,6.14612803567824,5.47712125471966,6,6,3,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-999,1,1,-999,0,-999,-999,1,0,-999,-999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-999,1,1,1,0,-999,"y"
"-999","tz_karagwe_k",1500,49,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-999,"y"
"-999","tz_karagwe_k",1600,49,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-999,"n"
"-999","tz_karagwe_k",1700,49,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-999,"n"
"-999","tz_karagwe_k",1800,49,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-999,"n"
"-999","tz_karagwe_k",1900,49,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-999,"n"
"-999","in_karkota_dyn",700,28,-999,-999,-999,7,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,1,1,1,-999,-999,1,-999,-999,"y"
"-999","in_karkota_dyn",800,28,-999,-999,-999,7,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,1,1,1,-999,-999,1,-999,-999,"n"
"-999","in_karkota_dyn",900,28,-999,-999,-999,7,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,1,1,1,-999,-999,1,-999,-999,"n"
"-999","in_karkota_dyn",1000,28,-999,-999,-999,7,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,1,1,1,-999,-999,1,-999,-999,"n"
"-999","in_karkota_dyn",1100,28,-999,-999,-999,7,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,1,1,1,-999,-999,1,-999,-999,"n"
"-999","in_karkota_dyn",1200,28,-999,-999,-999,7,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,1,1,1,-999,-999,1,-999,-999,"n"
"-999","in_karkota_dyn",1300,28,-999,-999,-999,7,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,1,1,1,-999,-999,1,-999,-999,"n"
"-999","in_kashmiri_sultanate",1400,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","in_kashmiri_sultanate",1500,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Southern Mesopotamia","iq_babylonia_2",-1500,72,-999,5.35218251811136,-999,3,-999,3.5,4,1,-999,1,1,0,0,0,-999,1,1,0,1,-999,1,-999,1,1,1,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-999,"y"
"Southern Mesopotamia","iq_babylonia_2",-1400,72,-999,5.35218251811136,-999,3,-999,3.5,4,1,-999,1,1,0,0,0,-999,1,1,0,1,-999,1,-999,1,1,1,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-999,"n"
"Southern Mesopotamia","iq_babylonia_2",-1300,72,-999,5.35218251811136,-999,3,-999,3.5,4,1,-999,1,1,0,0,0,-999,1,1,0,1,-999,1,-999,1,1,1,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-999,"n"
"Southern Mesopotamia","iq_babylonia_2",-1200,72,-999,5.35218251811136,-999,3,-999,3.5,4,1,-999,1,1,0,0,0,-999,1,1,0,1,-999,1,-999,1,1,1,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-999,"n"
"-999","kz_kazakh_khanate_1",1500,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","kz_kazakh_khanate_1",1600,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","kz_kazakh_khanate_1",1700,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","kz_kazakh_khanate_2",1800,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","ru_kazan_khanate",1500,45,-999,-999,4.30102999566398,3.5,-999,-999,3,1,1,1,1,-999,-999,1,-999,1,-999,-999,-999,-999,1,1,-999,1,-999,1,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,"y"
"Central Java","id_kediri_k",1100,53,5.39794000867204,4.77815125038364,-999,4.5,5,3,3,1,1,1,1,-999,-999,-999,1,1,-999,-999,1,0,1,1,1,-999,1,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,-999,-999,"y"
"Central Java","id_kediri_k",1200,53,5.47712125471966,4.77815125038364,-999,4.5,5,3,3,1,1,1,1,-999,-999,-999,1,1,-999,-999,1,0,1,1,1,-999,1,-999,-999,-999,-999,-999,-999,1,1,1,0,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,-999,-999,"y"
"-999","bd_khadga_dyn",700,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,1,-999,1,1,1,1,-999,-999,"y"
"Sogdiana","uz_janid_dyn",1600,64,5.92941892571429,5.35218251811136,-999,6,6,2.5,5,-999,-999,1,1,0,0,1,-999,1,1,-999,1,-999,1,-999,1,1,-999,1,-999,1,1,0,-999,-999,1,1,0,1,-999,1,1,1,1,1,-999,1,1,-999,-999,-999,-999,1,-999,-999,"y"
"Sogdiana","uz_janid_dyn",1700,64,6,5.35218251811136,-999,6,6,2.5,5,-999,-999,1,1,0,0,1,-999,1,1,-999,1,-999,1,-999,1,1,-999,1,-999,1,1,0,-999,-999,1,1,0,1,-999,1,1,1,1,1,-999,1,1,-999,-999,-999,-999,1,-999,-999,"y"
"-999","az_caucasus_khanates",1800,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","ru_khazar_emp",700,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","ru_khazar_emp",800,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","ru_khazar_emp",900,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Orkhon Valley","mn_khitan_1",1000,74,6.57978359661681,6.35218251811136,-999,4.5,6,2.5,4,1,1,1,1,1,1,1,-999,0,-999,-999,-999,-999,1,-999,1,1,-999,0,1,1,1,-999,-999,-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999,1,1,-999,-999,"y"
"Orkhon Valley","mn_khitan_1",1100,74,6.57978359661681,6.35218251811136,-999,4.5,6,2.5,4,1,1,1,1,1,1,1,-999,0,-999,-999,-999,-999,1,-999,1,1,-999,0,1,1,1,-999,-999,-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999,1,1,-999,-999,"n"
"Cambodian Basin","kh_khmer_k",1500,91,5.94200805302231,5.44715803134222,-999,8.5,6,6,6,1,1,1,1,0,0,-999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,-999,1,1,-999,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,-999,"y"
"-999","tm_khwarezmid_emp",1200,72,6.69897000433602,6.36172783601759,-999,6,10,-999,5,1,1,0,1,-999,-999,1,1,1,1,1,1,1,1,1,1,1,1,-999,1,-999,-999,-999,-999,1,1,1,-999,1,1,-999,1,1,1,-999,1,1,1,-999,-999,1,1,1,0,-999,"y"
"Sogdiana","af_kidarite_k",400,62,6.09691001300806,5.39794000867204,-999,4,4,1.5,4,1,1,1,1,-999,-999,1,-999,-999,1,-999,1,0,1,1,1,1,-999,1,-999,-999,-999,-999,-999,1,1,1,-999,1,1,1,1,1,1,-999,-999,1,-999,1,-999,-999,1,1,-999,-999,"y"
"-999","ua_kievan_rus",900,58,-999,-999,-999,5,-999,3.5,2.5,-999,1,1,1,0,-999,1,1,1,0.5,-999,-999,-999,1,1,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,0.5,-999,-999,1,1,-999,1,1,1,0,1,"y"
"-999","ua_kievan_rus",1000,58,-999,-999,-999,5,-999,3.5,2.5,-999,1,1,1,0,-999,1,1,1,0.5,-999,-999,-999,1,1,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,0.5,-999,-999,1,1,-999,1,1,1,0,1,"n"
"-999","ua_kievan_rus",1100,58,-999,-999,-999,5,-999,3.5,2.5,-999,1,1,1,0,-999,1,1,1,0.5,-999,-999,-999,1,1,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,0.5,-999,-999,1,1,-999,1,1,1,0,1,"n"
"-999","ua_kievan_rus",1200,58,-999,-999,-999,5,-999,3.5,2.5,-999,1,1,1,0,-999,1,1,1,0.5,-999,-999,-999,1,1,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,0.5,-999,-999,1,1,-999,1,1,1,0,1,"n"
"-999","kz_kimek_conf",900,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","kz_kimek_conf",1000,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","kz_kimek_conf",1100,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","kz_kimek_conf",1200,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","af_afghanistan_k",2000,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","af_afghanistan_k",1900,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","gb_alba_k",900,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","gb_alba_k",1000,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","gb_alba_k",1100,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","gb_alba_k",1200,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","fr_arles_k",1000,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","es_asturias_k",800,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","es_asturias_k",900,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Middle Ganga","in_ayodhya_k",0,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,0,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,1,1,1,1,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","se_baol_k",1600,21,-999,-999,-999,-999,-999,-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,-999,-999,-999,-999,-999,1,1,-999,1,-999,-999,-999,"y"
"-999","se_baol_k",1700,21,-999,-999,-999,-999,-999,-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,-999,-999,-999,-999,-999,1,1,-999,1,-999,-999,-999,"n"
"-999","se_baol_k",1800,21,-999,-999,-999,-999,-999,-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,1,-999,-999,-999,-999,-999,1,1,-999,1,-999,-999,-999,"n"
"-999","cz_bohemian_k_2",1400,72,5.23044892137827,5.09691001300806,4.57403126772772,6,-999,6,5,-999,-999,-999,1,-999,-999,1,1,1,1,1,1,1,1,-999,1,1,-999,0,1,-999,0,0,-999,1,1,1,-999,1,-999,-999,1,1,1,1,1,1,1,0,0,1,-999,1,-999,1,"y"
"-999","cz_bohemian_k_2",1500,72,6.30102999566398,5.09691001300806,4.57403126772772,6,-999,6,5,-999,-999,-999,1,-999,-999,1,1,1,1,1,1,1,1,-999,1,1,-999,0,1,-999,0,0,-999,1,1,1,-999,1,-999,-999,1,1,1,1,1,1,1,0,0,1,-999,1,-999,1,"y"
